timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
299953979,0,60.187728899999996,24.832484899999997,8.431000000000001,26.124,1743089388899997,11141125,0.402,0.15399319,2.026,2.7640002,0.69,1.02,60,8,2.867,-2.8390002,-0.40100002,0.57500005,3.281937,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
300953987,0,60.187701499999996,24.8324759,7.982,25.675,1743089389899997,11141125,0.39000002,0.17095394,2.0,2.706,0.69,1.02,61,8,2.766,-2.7640002,-0.095000006,0.49100003,3.1761072,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
301952862,0,60.1876787,24.8324705,7.085,24.778000000000002,1743089390899997,11141125,0.35700002,0.1785196,1.9790001,2.6750002,0.69,1.02,65,11,2.2770002,-2.269,-0.186,0.89300007,3.2233639,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
302954085,0,60.187660799999996,24.832469999999997,5.835,23.528000000000002,1743089391899998,11141125,0.45900002,0.28299674,1.968,2.663,0.69,1.02,65,10,1.6850001,-1.682,-0.093,1.3280001,3.1967711,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
303953959,0,60.1876463,24.8324709,4.421,22.114,1743089392899998,11141125,0.45100003,0.30583158,1.9610001,2.6590002,0.69,1.02,60,7,1.5150001,-1.514,-0.055000003,1.503,3.1777155,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
304952861,0,60.187638199999995,24.8324777,2.87,20.563,1743089393899998,11141125,0.35300002,0.6227811,1.9390001,2.638,0.69,1.02,56,9,0.597,-0.52400005,0.286,1.669,2.6413727,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
305953989,0,60.1876362,24.8324826,1.514,19.208000000000002,1743089394899998,11141125,0.316,1.9599969,1.9150001,2.627,0.69,1.02,60,6,0.20300001,0.07300001,0.19000001,1.613,2.654406,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
306956084,0,60.1876368,24.832487999999998,0.176,17.869,1743089395899999,11141125,0.26700002,0.9931075,1.8620001,2.5560002,0.69,1.02,56,9,0.291,0.272,0.102000006,1.5920001,0.8822445,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
307952861,0,60.1876403,24.8324937,-1.032,16.662,1743089396899999,11141125,0.272,0.5134448,1.8130001,2.502,0.69,1.02,60,13,0.563,0.546,0.14,1.2080001,0.2504778,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
308953979,0,60.1876482,24.832497099999998,-1.6520000000000001,16.041,1743089397899999,11141125,0.44000003,0.2123474,1.784,2.4780002,0.69,1.02,69,13,1.4230001,1.3750001,-0.365,0.38900003,6.023533,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
309953978,0,60.187671599999994,24.8324662,-0.164,17.529,1743089398899999,11141125,0.349,0.09358909,1.7650001,2.4740002,0.69,1.02,68,9,3.9380002,2.94,-2.6190002,-1.182,5.555434,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
310953982,0,60.1876952,24.8324282,2.383,20.076,1743089399900000,11141125,0.43100002,0.17235178,1.7520001,2.493,0.69,1.02,69,9,2.8590002,2.292,-1.7090001,-1.6810001,5.642635,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
311953981,0,60.187708699999995,24.8324045,3.415,21.108,1743089400900000,11141125,0.58900005,0.34367728,1.7810001,2.5500002,0.69,1.02,64,10,1.9070001,1.368,-1.3290001,-0.767,5.5124598,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
312952370,0,60.1877127,24.8324023,3.044,20.737000000000002,1743089401900000,11141125,0.55200005,1.0936537,1.82,2.601,0.69,1.02,68,11,0.46500003,0.39400002,0.24700001,0.028,5.606936,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
313952497,0,60.1877151,24.8324046,2.551,20.244,1743089402900001,11141125,0.388,3.1415925,1.8270001,2.6090002,0.69,1.02,64,9,0.071,0.069000006,0.013,0.45700002,5.9662676,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
314953978,0,60.187714099999994,24.832408599999997,2.118,19.811,1743089403900001,11141125,0.41400003,3.1415925,1.8370001,2.6230001,0.69,1.02,64,6,0.15100001,0.002,0.15,0.49600002,5.9662676,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
315953979,0,60.187713099999996,24.8324112,1.722,19.415,1743089404900001,11141125,0.44500002,2.6387324,1.8740001,2.663,0.69,1.02,59,6,0.24000001,-0.10300001,0.21800001,0.60800004,5.9662676,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
316952860,0,60.1877109,24.832416,1.442,19.135,1743089405900001,11141125,0.54200006,1.4505516,1.9260001,2.7140002,0.69,1.02,64,7,0.44400004,-0.33600003,0.291,0.545,5.9662676,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
317952861,0,60.1877035,24.832427799999998,0.6,18.293,1743089406900002,11141125,0.609,0.6848836,1.9850001,2.775,0.69,1.02,68,7,0.99200004,-0.73600006,0.666,0.799,2.4061394,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
318954055,0,60.187697699999994,24.8324385,-1.25,16.443,1743089407900002,11141125,0.49300003,0.98251754,2.025,2.8300002,0.69,1.02,68,6,0.65900004,-0.40600002,0.51900005,1.33,2.4027796,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
319952390,0,60.187692399999996,24.832444199999998,-2.1670000000000003,15.526,1743089408900002,11141125,0.50200003,0.85462904,2.0630002,2.8790002,0.69,1.02,68,6,0.72200006,-0.56100005,0.45400003,1.289,2.7184162,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
320952376,0,60.1876872,24.832452099999998,-3.174,14.519,1743089409900003,11141125,0.507,0.7790832,2.088,2.923,0.69,1.02,63,6,0.77500004,-0.64900005,0.42400002,1.2060001,2.5634122,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
321952859,0,60.1876817,24.8324617,-4.386,13.308,1743089410900003,11141125,0.48400003,0.81857055,2.114,2.9800003,0.69,1.02,63,6,0.79200006,-0.21200001,0.763,1.3180001,2.587283,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
322952861,0,60.1876812,24.832474599999998,-5.339,12.354000000000001,1743089411900003,11141125,0.40100002,0.48385796,2.114,3.012,0.69,1.02,55,7,1.001,-0.061000004,1.0,1.065,1.6315665,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
323954011,0,60.187686199999995,24.8324964,-5.689,12.004,1743089412900003,11141125,0.36200002,0.30461946,2.098,3.038,0.69,1.02,59,10,1.6140001,0.569,1.5100001,0.559,1.2101817,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
324952359,0,60.1876925,24.8325221,-6.227,11.466000000000001,1743089413900004,11141125,0.49400002,0.43166828,2.108,3.091,0.75,1.12,63,10,1.6040001,0.771,1.4070001,0.637,1.0693369,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
325949862,0,60.187701399999995,24.832552399999997,-6.469,11.224,1743089414900004,11141125,0.66700006,0.39411348,2.1460001,3.17,0.83,1.31,67,8,1.8620001,0.88900006,1.636,0.51100004,1.0728829,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
326949861,0,60.187705799999996,24.8325841,-6.461,11.233,1743089415900004,11141125,0.69000006,0.43982244,2.2120001,3.2740002,0.83,1.31,68,9,1.733,0.42400002,1.6800001,0.272,1.3234257,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
327949859,0,60.187708,24.8325997,-6.449,11.244,1743089416900004,11141125,0.70400006,0.7873911,2.276,3.3920002,0.83,1.31,68,7,0.85600007,0.47100002,0.71500003,0.29000002,1.2916958,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
328948861,0,60.1877089,24.8326098,-6.8100000000000005,10.883000000000001,1743089417900005,11141125,0.536,1.7467121,2.3430002,3.5270002,0.83,1.31,68,7,0.453,-0.1,0.44200003,0.18800001,1.2916958,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
329948862,0,60.187709899999994,24.8326198,-6.804,10.889,1743089418900005,11141125,0.64100003,1.0033002,2.397,3.667,0.83,1.31,68,6,0.71900004,0.18800001,0.693,0.16800001,1.2916958,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
330948862,0,60.187713099999996,24.8326289,-7.961,9.732,1743089419900005,11141125,0.51500005,3.1415925,2.4380002,3.7700002,0.75,1.12,68,6,0.124000005,-0.060000002,0.109000005,0.135,1.2916958,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
331948861,0,60.187718999999994,24.8326413,-9.497,8.197000000000001,1743089420900006,11141125,0.698,1.8470459,2.48,3.8400002,0.75,1.12,68,7,0.404,-0.22800002,0.33400002,0.11800001,1.2916958,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
332947862,0,60.187733099999996,24.8326551,-11.628,6.065,1743089421900006,11141125,0.71000004,0.89652693,2.505,3.903,0.75,1.12,68,6,0.63600004,0.51500005,0.374,0.083000004,0.46145037,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
333947860,0,60.1877426,24.832675,-14.199,3.494,1743089422900006,11141125,0.61200005,1.3950403,2.525,3.9540002,0.75,1.12,68,6,0.527,0.142,0.508,0.2,0.6643412,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
334947859,0,60.1877558,24.8326879,-16.236,1.458,1743089423900006,11141125,0.669,0.9324934,2.5560002,4.013,0.75,1.12,68,7,0.70900005,0.64500004,0.294,0.317,0.38347116,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
335947861,0,60.1877607,24.832687399999998,-16.387,1.306,1743089424900007,11141125,0.71500003,1.318708,2.5800002,4.0680003,0.83,1.31,68,7,0.50100005,0.49100003,-0.1,0.065000005,0.38347116,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
336948861,0,60.1877619,24.8326794,-15.653,2.04,1743089425900007,11141125,0.71300006,1.5322881,2.5990002,4.117,0.83,1.31,68,6,0.425,0.395,-0.156,-0.002,0.38347116,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
337947860,0,60.1877607,24.832667999999998,-15.294,2.399,1743089426900007,11141125,0.67700005,1.2784203,2.6190002,4.155,0.83,1.31,68,7,0.546,-0.20400001,-0.50600004,-0.003,0.38347116,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
339948862,0,60.1877572,24.8326706,-15.672,2.021,1743089428900008,11141125,0.69500005,1.766957,2.6650002,4.248,0.83,1.31,68,6,0.4,0.13000001,0.379,0.112,0.38347116,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
340947860,0,60.1877758,24.832694,-20.152,-2.459,1743089429900008,11141125,0.721,0.44840822,2.68,4.2730002,0.69,1.02,68,7,1.549,1.488,0.42900002,0.72300005,0.28066447,0,nan,0.0,0.0,0.0,0,3,2,1,1,16,0,0,0
341947860,0,60.1877924,24.832715999999998,-24.785,-7.0920000000000005,1743089430900008,11141125,0.61300004,0.6911855,2.697,4.3,0.75,1.12,68,6,0.947,0.938,0.124000005,1.1570001,0.13178213,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
342947861,0,60.187811599999996,24.832732999999998,-30.189,-12.496,1743089431900009,11141125,0.65300006,0.53117734,2.719,4.3360004,0.75,1.12,69,7,1.338,1.338,-0.023000002,1.4640001,6.265811,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
343947862,0,60.1878245,24.8327489,-35.397,-17.703,1743089432900009,11141125,0.54700005,1.9424798,2.746,4.373,0.75,1.12,73,7,0.34500003,0.34,0.061000004,2.0070002,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
344947861,0,60.1878259,24.8327408,-35.272,-17.579,1743089433900009,11141125,0.58100003,1.2009302,2.7840002,4.451,0.83,1.31,73,6,0.587,0.586,-0.042000003,1.6190001,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
345948865,0,60.187824199999994,24.832733299999997,-34.652,-16.959,1743089434900010,11141125,0.568,2.7684567,2.8170002,4.511,0.83,1.31,73,8,0.24000001,0.23600002,0.043,1.182,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
346947861,0,60.1878203,24.832722399999998,-33.803,-16.11,1743089435900010,11141125,0.573,1.9889,2.8430002,4.565,0.83,1.31,73,7,0.37800002,-0.095000006,-0.36600003,0.81900007,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
347947860,0,60.1878166,24.832717199999998,-33.337,-15.644,1743089436900010,11141125,0.59400004,2.670053,2.8620002,4.6080003,0.83,1.31,73,6,0.259,-0.257,0.036000002,0.66800004,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
348948861,0,60.187815699999994,24.8327171,-32.614,-14.921000000000001,1743089437900010,11141125,0.666,1.3304665,2.8760002,4.6410003,0.83,1.31,73,7,0.49300003,0.45200002,0.19800001,0.48200002,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
349949860,0,60.187813399999996,24.8327137,-31.344,-13.65,1743089438900011,11141125,0.55700004,3.1415925,2.89,4.6740003,0.83,1.31,73,7,0.15200001,-0.043,-0.14500001,0.31,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
350949861,0,60.1878147,24.8327153,-32.302,-14.609,1743089439900011,11141125,0.59000003,2.9177094,2.9050002,4.702,0.75,1.12,73,8,0.26200002,-0.062000003,-0.25500003,0.287,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
351950877,0,60.187822,24.832723299999998,-34.526,-16.832,1743089440900011,11141125,0.75500005,1.2312461,2.9110003,4.714,0.75,1.12,73,7,0.54300004,-0.45800003,-0.291,0.102000006,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
352964867,0,60.187827299999995,24.832731199999998,-35.508,-17.815,1743089441900012,11141125,0.74100006,2.6934786,2.924,4.735,0.75,1.12,73,6,0.259,-0.254,0.047000002,-0.095000006,0.15204696,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
353969868,0,60.187830299999995,24.8327353,-36.550000000000004,-18.857,1743089442900012,11141125,0.683,0.84933686,2.9340003,4.7390003,0.75,1.12,72,7,0.79700005,-0.762,-0.23400001,-0.503,3.8407834,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
354950860,0,60.1878326,24.8327441,-37.911,-20.218,1743089443900012,11141125,0.66700006,0.75041634,2.94,4.736,0.75,1.12,72,7,0.86700004,-0.77000004,-0.4,-0.605,3.6208735,0,nan,0.0,0.0,0.0,0,3,2,1,1,15,0,0,0
355949859,0,60.1878269,24.832744899999998,-36.504,-18.811,1743089444900012,11141125,0.65400004,0.8747452,2.9450002,4.747,0.83,1.31,72,7,0.748,-0.624,-0.41300002,-0.674,3.5658672,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
356950860,0,60.187823699999996,24.8327493,-33.410000000000004,-15.717,1743089445900013,11141125,0.522,3.1415925,2.947,4.7450004,0.83,1.31,72,6,0.162,0.049000002,0.15400001,-0.739,3.5658672,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
357952635,0,60.1878229,24.832755,-30.201,-12.508000000000001,1743089446900013,11141125,0.522,3.1415925,2.946,4.741,0.83,1.31,73,6,0.19000001,0.142,0.127,-0.83800006,3.5658672,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
358950859,0,60.1878196,24.8327606,-26.568,-8.875,1743089447900013,11141125,0.569,1.5465498,2.9410002,4.735,0.83,1.31,72,6,0.43400002,0.43400002,-0.002,-0.934,3.5658672,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
359948861,0,60.1878177,24.8327694,-23.772000000000002,-6.079,1743089448900014,11141125,0.55300003,2.0073507,2.9410002,4.7380004,0.83,1.31,72,6,0.319,0.31100002,0.07300001,-0.83000004,3.5658672,0,nan,0.0,0.0,0.0,0,3,2,1,1,14,0,0,0
