timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
319081052,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
319180092,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
319279112,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
319378320,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
319576311,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
319675178,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
319774562,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
319873284,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
319983267,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320082662,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320181064,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320280091,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320379111,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320478331,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320577308,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320676350,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320775189,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320874240,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
320973318,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321072680,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321182606,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321281062,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321380104,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321479119,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321578337,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321677331,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321776500,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321875170,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
321974246,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322073281,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322183281,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322282619,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322381043,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322480090,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322579108,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322678382,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322777284,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322876299,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
322975163,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323074218,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323173326,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323283340,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323382662,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323481056,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323580090,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323679123,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323778365,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323877313,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
323976335,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
324075188,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
324383264,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
324482680,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
324581052,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
324680110,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
324779137,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
324878342,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
324977250,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325076317,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325175211,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325274242,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325373272,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325483283,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325582612,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325681071,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325780090,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325879111,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
325978246,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
326077286,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
326275163,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
326374219,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
326473258,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
326583264,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
326682743,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
326781048,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
326880090,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
326979113,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327078394,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327177311,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327276333,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327375188,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327474306,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327573201,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327672755,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327782620,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327881061,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
327980120,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328079136,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328178380,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328277302,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328376316,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328475170,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328574222,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328673260,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328783298,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328882661,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
328981056,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
329080115,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
329179110,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
329278323,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
329377263,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
329575159,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
329674265,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
329773218,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
329883304,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
329982698,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330081066,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330180096,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330279111,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330378333,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330477307,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330576350,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330675197,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330774616,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330873231,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
330983287,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331082600,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331170087,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331280096,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331379122,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331478334,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331577273,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331676347,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331775167,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331874277,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
331973452,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332083285,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332182684,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332281066,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332380090,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332479111,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332578245,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332677613,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332776688,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332875195,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
332974551,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333084623,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333183337,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333283442,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333382578,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333481073,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333581053,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333680084,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333779136,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333878367,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
333977233,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334076393,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334175184,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334274527,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334384460,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334483299,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334582642,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334681065,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334780085,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334879111,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
334978254,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
335077308,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
335176323,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
335275197,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
335375164,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
335474133,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
335584474,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
335782840,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
335882584,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
335981049,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336080138,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336179115,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336279109,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336378329,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336477294,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336576354,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336675206,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336774139,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336884459,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
336983301,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
337082722,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
337181052,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
337280090,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
337379122,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
337577280,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
337676417,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
337775163,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
337874136,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
337973192,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
338083286,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
338182622,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
338281042,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
338380090,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
338479109,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
338578350,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
338677297,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
338776322,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
338875200,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
339282744,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
339381052,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
339480090,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
339579128,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
339678371,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
339777264,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
339876342,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
339975219,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340074642,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340173153,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340283278,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340382755,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340481047,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340580111,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340679107,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340778345,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340877309,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
340977296,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341076714,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341175193,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341274467,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341384518,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341472817,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341582696,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341670099,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341780108,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341879125,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
341978323,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342077287,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342176396,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342275181,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342374247,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342473165,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342583260,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342682716,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342781042,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342881072,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
342980086,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343079159,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343178322,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343277235,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343376335,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343475171,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343574567,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343673201,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343783280,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343882730,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
343981083,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344080085,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344179112,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344278248,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344377297,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344477269,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344576700,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344675231,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344774452,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344874481,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
344973198,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345083261,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345182772,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345281094,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345381072,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345480117,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345579133,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345678413,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345777292,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345876508,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
345975252,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
346074554,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
346173235,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
346283285,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
346382676,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
346481076,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
346580109,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
346679161,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
346778345,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
346976466,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
347075183,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
347174217,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
347482643,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
347581099,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
347680104,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
347779133,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
347878375,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
347977305,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348076317,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348175183,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348274470,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348384383,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348483362,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348583189,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348682630,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348781043,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348881043,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
348980086,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349079115,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349178329,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349277289,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349376298,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349475162,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349574518,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349684454,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349783309,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349882692,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
349981077,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350080086,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350179108,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350278355,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350377287,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350476452,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350575186,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350675165,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350774478,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350884466,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
350983292,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351082899,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351182769,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351281058,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351380088,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351479117,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351578382,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351677237,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351776450,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351875162,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
351974416,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352073190,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352183278,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352282723,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352381043,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352480085,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352579117,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352678251,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352777265,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352876300,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
352975169,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353074545,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353173153,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353283326,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353382931,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353482756,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353581054,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353680091,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353779132,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353878376,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
353977239,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354076412,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354142731,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354175656,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354274479,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354384508,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354483269,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354583209,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354682726,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354781043,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354881043,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
354980102,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
355079108,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
355178393,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
355475181,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
355574695,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
355684443,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
355783280,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
355882720,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
355981054,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356081051,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356180111,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356279162,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356378249,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356477303,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356576395,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356675167,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356774727,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356873194,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
356983268,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357082737,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357181068,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357280103,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357379136,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357478326,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357577251,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357677235,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357776719,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357875162,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
357974479,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
358074542,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
358173194,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
358283261,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
358382719,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
358581062,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
358680107,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
358779142,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
358977331,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
359076424,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0
359144891,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359166774,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359177276,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359276458,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359375199,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359523361,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359578343,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359678372,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359777329,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359832916,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359877518,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
359977309,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
360077307,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0
